,state,city_or_county,address,latitude,longitude
54515,Illinois,Belleville (Swansea),2801 N. Illinois Street,38.5442,-89.9839
54589,Illinois,Algonquin,3012 Talaga Drive,42.1749,-88.346
54591,Illinois,Chicago,7800 block of Coles Avenue,41.7543,-87.5529
54612,Illinois,Urbana,2400 block of Prairie Green,40.1052,-88.1762
54618,Illinois,Jacksonville,1000 block of Hackett,39.7439,-90.2221
54622,Illinois,Jacksonville,1100 block of N. Clay,39.7452,-90.2244
54651,Illinois,Peoria,1510 S. Arago St,40.6719,-89.6303
54678,Illinois,Chicago,1900 block of West Belmont Avenue,41.9399,-87.6761
54689,Illinois,Chicago,5100 block of South Calumet Avenue,41.8021,-87.6178
54694,Illinois,Rockford,1000 block of South Johnston Avenue,42.2627,-89.1258
54718,Illinois,Chicago,5300 block of North Sheridan Road,41.9785,-87.6555
54735,Illinois,Peoria,Sheridan Road and Loucks Avenue,40.7195,-89.6033
54767,Illinois,Chicago,Damen Avenue and Irving Park Road,41.9541,-87.6787
54769,Illinois,Chicago,3900 block of West Washington Boulevard,41.8819,-87.7234
54771,Illinois,Chicago,4400 block of South Drexel Avenue,41.8148,-87.605
54772,Illinois,Chicago,3300 block of West Warren Boulevard,41.8821,-87.7087
54776,Illinois,Chicago,13100 block of South St. Lawrence,41.6573,-87.6079
54777,Illinois,Chicago,8800 block of South Colfax Avenue,41.7353,-87.5615
54779,Illinois,Chicago,5300 block of South May Street,41.7977,-87.6541
54794,Illinois,Chicago,6600 block of South Oakley Ave,41.7737,-87.6813
54796,Illinois,Peoria,1100 block of East Gift Avenue,40.719,-89.5797
54846,Illinois,Chicago,10600 block of South Green Bay Avenue,41.7046,-87.5442
54868,Illinois,Chicago,200 block of West 104th Street,41.7053,-87.6283
54911,Illinois,Chicago,4800 block of West Potomac Avenue,41.9042,-87.7461
54924,Illinois,Chicago,5100 block of South Racine Avenue,41.8012,-87.6553
54961,Illinois,Chicago,5100 block of South Morgan Street,41.8015,-87.6502
54962,Illinois,Chicago,6800 block of South Western,41.7699,-87.6837
54963,Illinois,Chicago,,41.881,-87.6247
54975,Illinois,Chicago,7800 block of South Carpenter Street,41.7522,-87.6505
54980,Illinois,Chicago,7900 block of South Vincennes Avenue,41.7508,-87.6343
54983,Illinois,East Saint Louis,600 block of North 31st Street,38.6134,-90.1219
54984,Illinois,Chicago,7800 block of South Coles Avenue,41.7543,-87.5529
54986,Illinois,Chicago,100 block of East 67th Street,41.7728,-87.6227
55019,Illinois,Chicago,1500 block of South Trumbull Avenue,41.8607,-87.7119
55020,Illinois,Chicago,5100 block of West Division Street,41.9025,-87.7535
55030,Illinois,Mount Prospect,1500 block of Canford Cliffs Road,42.0391,-87.9628
55069,Illinois,Woodstock,400 block of West Judd Street,42.3156,-88.4514
55089,Illinois,Urbana,Goodwin Avenue and Illinois Street,40.109,-88.2239
55093,Illinois,Chicago,5000 block of South Throop Avenue,41.8031,-87.6579
55117,Illinois,Chicago,800 block of North Trumbull Avenue,41.8955,-87.7127
55148,Illinois,Chicago,5300 block of West Huron Street,41.8937,-87.7596
55150,Illinois,Chicago,8600 block of South Ashland Avenue,41.737,-87.6635
55155,Illinois,Chicago,North Kenton Avenue and West End Avenue,41.8832,-87.7402
55162,Illinois,Chicago,4300 block of West Cortland Street,41.9153,-87.7338
55163,Illinois,Chicago,100 block of North Aberdeen Street,41.883,-87.6544
55167,Illinois,Chicago,100 block of South Kostner Avenue,41.8796,-87.7354
55179,Illinois,Riverdale,14300 block of South Dearborn Street,41.6351,-87.6236
55183,Illinois,Elgin,900 block of Villa Street,42.026,-88.2561
55217,Illinois,Chicago,3500 block of West 24th Street,41.8481,-87.7125
55247,Illinois,Rockford,1700 block of 17th St,42.2496,-89.0623
55248,Illinois,Chicago,3500 block of South Rhodes Avenue,41.8307,-87.6154
55249,Illinois,Chicago,2200 block of West 18th Place,41.8567,-87.6814
55263,Illinois,Waukegan,500 block of McAlister Street,42.3526,-87.8363
55268,Illinois,Round Lake (Volo),Bedford Ln and Galena Dr,42.3214,-88.1358
55271,Illinois,Champaign,301 East Chalmers Street,40.1065,-88.2353
55288,Illinois,Chicago,3800 block of West Gladys Avenue,41.8762,-87.7207
55292,Illinois,Chicago,7300 block of South Damen Avenue,41.761,-87.6738
55294,Illinois,Chicago,1600 block of South Hamlin Avenue,41.8588,-87.7204
55295,Illinois,Mount Prospect,Cottonwood Lane and Busse Road,42.0392,-87.9607
55302,Illinois,Evanston,Custer Avenue and Brummel Street,42.0212,-87.6804
55306,Illinois,La Grange,34 Washington Ave,41.8172,-87.8612
55338,Illinois,East Saint Louis,4084 Park Lane,38.6385,-90.1069
55342,Illinois,Streamwood,,42.0228,-88.1749
55389,Illinois,Chicago,3600 block of North Kedzie,41.9466,-87.7078
55397,Illinois,Champaign,900 block of West Bradley Avenue,40.1272,-88.2581
55414,Illinois,Springfield,1900 block of East Edwards Street,39.7958,-89.6298
55431,Illinois,Chicago,2400 block of West Van Buren,41.8761,-87.6864
55435,Illinois,Chicago,6300 block of South King Drive,41.7797,-87.6156
55462,Illinois,Chicago,3100 block of West Lavergne Avenue,41.9369,-87.7517
55463,Illinois,Chicago,3000 block of West 39th Place,41.8222,-87.7008
55464,Illinois,Chicago,600 block of East 51st Street,41.8022,-87.6113
55496,Illinois,Rockford,14th Street,42.2544,-89.0667
55497,Illinois,Hardin,100 block of Salt Springs Hollow,39.1125,-90.6312
55511,Illinois,Springfield,2000 block of East Edwards Street,39.7958,-89.6273
55535,Illinois,Washington Park,,38.6351,-90.0929
55542,Illinois,Waukegan,500 block of McAlister Street,42.3526,-87.8363
55546,Illinois,Champaign,Dobbins and Anthony Drives,40.1414,-88.2769
55583,Illinois,Franklin Park,Prairie Street and Schiller Boulevard,41.9328,-87.8882
55598,Illinois,Chicago,4300 block of West Cermak Road,41.8528,-87.6228
55616,Illinois,Chicago,Hamlin Avenue and Lake Street,41.8853,-87.7209
55617,Illinois,Chicago,600 block of East 67 Street,41.7732,-87.6104
55624,Illinois,Springfield,1200 block of Martin Luther King Drive,39.7895,-89.631
55666,Illinois,Wood River,,38.8634,-90.0847
55674,Illinois,Chicago,7300 block of South Winchester Ave,41.761,-87.6726
55675,Illinois,Chicago,2400 block of West Taylor Street,41.8693,-87.6862
55677,Illinois,East Saint Louis,1500 block of Piggott Avenue,38.6096,-90.1573
55688,Illinois,Chicago,1200 block of W 32nd St,41.8361,-87.656
55716,Illinois,Plainfield,,41.6147,-88.1999
55719,Illinois,Chicago,11900 block of South Yale Avenue,41.6779,-87.6287
55721,Illinois,Rockford,Mulberry Street and Oakley Avenue,42.2772,-89.1147
55798,Illinois,Peoria,2011 W. Kettelle St,40.6851,-89.6247
55838,Illinois,Chicago,9400 block of South Ashland Avenue,41.723,-87.6634
55843,Illinois,Marengo,400 block of Hale Street,42.2534,-88.6073
55857,Illinois,Chicago,7000 block of South Honore Street,41.7665,-87.6703
55861,Illinois,Chicago,Stevenson Expy and Lake Shore Drive,41.8781,-87.6298
55863,Illinois,Chicago,4600 block of South Wentworth Avenue,41.811,-87.6315
55883,Illinois,Chicago,5700 block of South Wells Street,41.899,-87.6343
55888,Illinois,Marion,12265 Aran Dr,37.6526,-88.9333
55897,Illinois,Chicago,5300 block of West Harrison Street,41.8732,-87.7576
55971,Illinois,Pekin,323 S. Fourth Street,40.5663,-89.6485
56001,Illinois,Chicago,6000 block of South Maplewood Avenue,41.7847,-87.6875
56002,Illinois,Chicago,8100 block of South Chappell Avenue,41.7478,-87.575
56020,Illinois,Belleville,,38.5056,-89.9836
56023,Illinois,Elgin,700 block of Elma Avenue,42.0614,-88.2633
56026,Illinois,Chicago,700 block of North Central Avenue,41.8931,-87.7656
56050,Illinois,Springfield,1200 block of South 13th Street,39.7894,-89.6381
56078,Illinois,West Frankfort,1900 block of East Garland Street,37.8931,-88.905
56079,Illinois,Chicago,1700 block of West 48th Street,41.807,-87.6675
56084,Illinois,Chicago,10000 W O'Hare Ave,41.9715,-87.8954
56100,Illinois,Chicago,3400 block of South California Avenue,41.8315,-87.6949
56144,Illinois,Posen,East Washington Street,38.2585,-89.305
56148,Illinois,Rockford,1700 block of Log Cabin Avenue,42.2506,-89.0332
56199,Illinois,Springfield,200 block of North MacArthur Boulevard,39.803,-89.668
56201,Illinois,Peoria,West McClure Avenue and North Broadway Street,40.7178,-89.6066
56273,Illinois,Chicago,4400 block of North Keystone,41.961,-87.729
56311,Illinois,Venice,,38.6709,-90.1701
56332,Illinois,Chicago,200 block of South Lotus Avenue,41.8783,-87.7618
56352,Illinois,Chicago,1200 block of South Avers,41.7197,-87.7173
56388,Illinois,Granite City,West Chain of Rocks Road and Route 3,38.7621,-90.1243
56424,Illinois,Chicago,3100 block of West 84th Place,41.7401,-87.6995
56441,Illinois,East Saint Louis,Eighth Street and Ohio Avenue,38.6277,-90.1502
56443,Illinois,Chicago,7000 block of Carpenter,41.7669,-87.6505
56518,Illinois,Champaign,Mattis Ave,40.1182,-88.2776
56537,Illinois,Granite City,3101 Madison Avenue,38.7178,-90.1237
56578,Illinois,Chicago,300 block of East 79th Street,41.7511,-87.6181
56614,Illinois,Chicago,5400 block of South Racine,41.7943,-87.6549
56645,Illinois,Aurora,Elliott and Melrose,41.7327,-88.3226
56658,Illinois,Chicago,1800 block of West Peterson Avenue,41.9899,-87.6894
56659,Illinois,Maywood,Congress and 4th,41.8726,-87.8374
56688,Illinois,Chicago,Garfield Boulevard and Wells Street,41.7945,-87.6318
56692,Illinois,Chicago,8900 block of South Ada Street,41.732,-87.6572
56711,Illinois,Chicago,13400 block of South Calumet River Road,41.7028,-87.5439
56713,Illinois,Chicago,600 block of South Homan Avenue,41.8736,-87.7108
56723,Illinois,Franklin Park,3300 block of Washington Street,41.9387,-87.862
56730,Illinois,Chicago,5000 block of South Wood Street,41.8031,-87.6697
56744,Illinois,Beach Park,Cambridge and Queensbury,42.4317,-87.8855
56753,Illinois,Chicago,300 block of West 115th Street,41.6852,-87.6301
56801,Illinois,Melrose Park,West North Avenue and Riverwoods Drive,41.9084,-87.8301
56805,Illinois,Rockford,2900 block of West State Street,42.2769,-89.1309
56808,Illinois,Evanston,415 Howard Street,42.0195,-87.6749
56839,Illinois,Chicago,8900 block of South Morgan Street,41.7324,-87.6484
56841,Illinois,Chicago,600 block of South Kolmar Avenue,41.8732,-87.7391
56913,Illinois,Chicago,6000 block of West Grand Avenue,41.9208,-87.7758
56950,Illinois,Peoria,800 block of Caroline Street,40.7073,-89.5778
56971,Illinois,Chicago,200 block of South Lotus Avenue,41.8783,-87.7618
56982,Illinois,Chicago,5100 block of West Crystal Street,41.9034,-87.7535
56986,Illinois,Chicago,100 block of North Wood Street,41.8832,-87.6718
56995,Illinois,Waukegan,2213 block of Grand,42.3698,-87.8601
56997,Illinois,Winnebago County,6000 block of Thorncrest Drive,42.1944,-89.0534
57032,Illinois,Markham,2800 block of West 167th Street,41.5864,-87.685
57061,Illinois,Loves Park,,42.326,-89.0231
57152,Illinois,Chicago,1600 block of North Keeler Avenue,41.9099,-87.7312
57174,Illinois,Wheeling,400 block of West McHenry Road,42.144,-87.9367
57197,Illinois,Chicago,4400 block of West Altgeld Street,41.9264,-87.7367
57202,Illinois,Chicago,400 block of West 116th Street,41.6837,-87.6326
57226,Illinois,Kankakee,,41.1172,-87.8725
57241,Illinois,Chicago,10000 W O'Hare Ave,41.9715,-87.8954
57244,Illinois,Chicago,10000 W O'Hare Ave,41.9715,-87.8954
57315,Illinois,Ford Heights,1300 block of Lincoln Highway,41.5062,-87.5884
57336,Illinois,Chicago,5400 block of South Morgan Street,41.7959,-87.6504
57433,Illinois,Harvey,159th Street and Page Avenue,41.6008,-87.6596
57441,Illinois,Chicago,10000 W O'Hare Ave,41.9715,-87.8954
57479,Illinois,O Fallon,808 Cypress Court,38.5948,-89.9234
57482,Illinois,Chicago,7100 block of South Vincennes,41.7653,-87.6281
57488,Illinois,Chicago,10000 W O'Hare Ave,41.9715,-87.8954
57510,Illinois,Chicago,1300 block of West 73rd Street,41.7616,-87.6574
57527,Illinois,Joliet,1604 Copperfield Ave.,41.5365,-88.0433
57540,Illinois,Champaign,Walnut Street and East Washington Street,40.1199,-88.2412
57550,Illinois,Chicago,2700 block of West Cortland Avenue,41.916,-87.6949
57558,Illinois,Chicago,84th Street and Sangamon,41.7415,-87.6474
57563,Illinois,Chicago,6800 block of South Champlain,41.7711,-87.6097
57568,Illinois,Chicago,5440 block of North Clark,41.9812,-87.6688
57569,Illinois,Chicago,5500 block of West Huron,41.893,-87.7635
57581,Illinois,Chicago,5700 South Cicero Ave,41.7894,-87.7416
57639,Illinois,Joliet,1300 block of John Street,41.5236,-88.113
57640,Illinois,Joliet,500 block of Grant Avenue,41.5181,-88.0684
57661,Illinois,Hardin County,,37.4995,-88.3628
57674,Illinois,Chicago,1400 block of West 71st Street,41.765,-87.659
57691,Illinois,Urbana,1300 block of Berkley,40.1248,-88.2065
57704,Illinois,Springfield,1900 block of Holly Drive,39.7815,-89.6214
57705,Illinois,Springfield,2300 block of North Third Street,39.8326,-89.6519
57759,Illinois,Chicago,1800 block of South Leavitt Street,41.8576,-87.6809
57764,Illinois,Massac (county),I 24,37.2273,-88.707
57766,Illinois,Chicago,5700 block of South Hermitage Avenue,41.7903,-87.6682
57792,Illinois,Urbana,1100 block of North Goodwin Avenue,40.1209,-88.2241
57793,Illinois,Urbana,1200 block of West Beslin,40.1203,-88.2272
57794,Illinois,Urbana,400 block of South Dodson,40.1086,-88.1762
57803,Illinois,Chicago,6200 block of South Cottage Grove Avenue,41.7815,-87.6063
57807,Illinois,Urbana,1200 block of Eads Street.,40.1231,-88.2241
57808,Illinois,Elgin,1000 block of Ash Drive,42.0357,-88.2486
57823,Illinois,Chicago,5700 S Cicero Ave,41.7894,-87.7416
57836,Illinois,Troy,Goldfinch and Bluebird,38.7418,-89.8919
57884,Illinois,Woodstock,700 block of Prairie Ridge Drive,42.3002,-88.4401
57939,Illinois,Chicago,Bishop Ford Freeway and 111th,41.8781,-87.6298
57944,Illinois,Bridgeview,10220 South 76th Avenue,41.709,-87.8056
57947,Illinois,Chicago,600 block of East 131st Street,41.6573,-87.6075
57948,Illinois,Chicago,2700 block of South Tripp Avenue,41.8422,-87.7309
57970,Illinois,Peoria,600 block of Spitznagle Avenue,40.7132,-89.5647
57982,Illinois,Chicago,800 block of West Superior Street,41.8957,-87.6482
57987,Illinois,Murphysboro,300 block of Seventh Street,37.7665,-89.3318
57993,Illinois,Granite City,25th Street and Madison Avenue,38.7074,-90.1366
58077,Illinois,Chicago,I-94 and 75th Street,41.7582,-87.6273
58086,Illinois,Chicago,2000 block of West Fullerton Avenue,41.9255,-87.6582
58101,Illinois,Urbana,200 block of Hartle Avenue,40.1118,-88.1922
58125,Illinois,Chicago,2000 block of West 71st Street,41.7648,-87.6735
58179,Illinois,East Saint Louis,1700 block of Boismenue,38.6049,-90.1565
58195,Illinois,Villa Park,200 block of East St. Charles Road,41.8899,-87.9738
58196,Illinois,Chicago,9300 block of South Colfax Avenue,41.7263,-87.5608
58206,Illinois,Chicago,5600 block of South Green Street,41.7925,-87.6463
58214,Illinois,Chicago,7900 block of South Ingleside Avenue,41.7513,-87.6016
58229,Illinois,Chicago,13300 block of South Riverdale,41.653,-87.6092
58230,Illinois,Chicago,6100 block of South Laflin,41.7831,-87.6619
58233,Illinois,Chicago,4800 block of West Adams Street,41.8778,-87.7653
58247,Illinois,Chicago,8100 block of South Ashland Avenue,41.7465,-87.6637
58297,Illinois,Chicago,2400 block of South Troy,41.848,-87.7042
58337,Illinois,Chicago,1300 block of West Leland Avenue,41.9672,-87.6627
58343,Illinois,Chicago,731 East 63rd St,41.7803,-87.6068
58362,Illinois,Peoria,1800 block of South Stanley Street,40.6685,-89.6313
58363,Illinois,Chicago,3800 block of South Kedzie,41.8243,-87.7048
58374,Illinois,Chicago,4700 block of South Loomis Street,41.8269,-87.6612
58375,Illinois,Chicago,8600 block of South Colfax Avenue,41.7389,-87.5615
58376,Illinois,Chicago,2000 block of West 68th Place,41.7696,-87.6739
58391,Illinois,Chicago,5700 Cicero Ave,41.7894,-87.7416
58418,Illinois,Chicago,5700 South Cicero Ave,41.7894,-87.7416
58433,Illinois,East Saint Louis (Washingtn Park),,38.6298,-90.1381
58444,Illinois,Peoria,West Ann Street and South Western Avenue,40.6795,-89.6231
58469,Illinois,Chicago,101st Street and Lafayette Avenue,41.7108,-87.6248
58473,Illinois,Chicago,4700 block of North Beacon Avenue,41.9673,-87.6646
58474,Illinois,Chicago,3867 S. Archer,41.8237,-87.6885
58491,Illinois,Orient,302 South Jackson Street,37.9171,-88.9767
58519,Illinois,Chicago,7100 block of South Honore,41.7648,-87.6699
58593,Illinois,Kankakee,,41.1172,-87.8725
58594,Illinois,Kankakee,,41.1172,-87.8725
58603,Illinois,Chicago,10000 W O'Hare Ave,41.9715,-87.8954
58612,Illinois,Evanston,Howard Street and Asbury Avenue,42.0195,-87.6901
58688,Illinois,Chicago,600 block of North Trumbull Avenue,41.892,-87.7129
58744,Illinois,Chicago,5800 block of North Kenmore Avenue,41.9875,-87.6571
58748,Illinois,Chicago,11300 block of South Parnell Avenue,41.6886,-87.6366
58781,Illinois,Chicago,3300 block of West Evergreen Avenue,41.9058,-87.7095
58782,Illinois,Chicago,4600 block of West Maypole Avenue,41.8848,-87.7407
58792,Illinois,Chicago,1700 block of West Touhy Avenue,42.013,-87.6727
58814,Illinois,Peoria,East Maywood Avenue,40.723,-89.5841
58836,Illinois,Chicago,11400 block of South Prairie Avenue,41.687,-87.6169
58842,Illinois,Chicago,2000 block of North Merrimac Avenue,41.9603,-87.7831
58853,Illinois,East Saint Louis,1400 block of North Kingshighway,38.6094,-90.0928
58901,Illinois,Champaign,200 block of Arcadia,40.1297,-88.2448
58981,Illinois,Schiller Park,9400 block of West Lawrence,41.9662,-87.8554
59001,Illinois,Chicago,I-290 and Harlem Avenue,41.7718,-87.8007
59010,Illinois,Chicago,4800 block of West Wabansia,41.9115,-87.7459
59011,Illinois,Aurora,100 block of Bluff Street,41.7462,-88.3241
59021,Illinois,Broadview,,41.8808,-87.8438
59129,Illinois,Fox Lake,282 E. Grand Ave,,
59146,Illinois,Champaign,51 E. Main St,40.1169,-88.2391
59187,Illinois,Chicago,5200 block of W. Fullerton Avenue,41.9244,-87.7569
59199,Illinois,Aurora,South LaSalle St and Bluff St,41.7452,-88.3222
59215,Illinois,Champaign,2010 N. Mattis Ave,40.1383,-88.2771
59239,Illinois,Chicago,79th Street and Ashland Avenue,41.7503,-87.6635
59253,Illinois,Chicago,3200 block of North Cicero Avenue,41.9389,-87.7471
59293,Illinois,Chicago,10500 block of South May Street,41.703,-87.6513
59313,Illinois,Chicago,10600 block of South Yates Avenue,41.7426,-87.5661
59314,Illinois,Chicago,1400 block of West Cornelia,41.9453,-87.664
59384,Illinois,Aurora,700 block of Charles Street,41.7646,-88.3326
59390,Illinois,Joliet,100 block of Mississippi,41.5225,-88.0709
59407,Illinois,Chicago,1000 block of West Marquette Road,41.7727,-87.6497
59418,Illinois,Chicago,2700 block of West 55th Street,41.794,-87.6915
59426,Illinois,Chicago,8000 block of S. Dante,41.7495,-87.5898
